Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,Disponibilidad_Equipo,tiempo_segundos,Puntaje_eje_tematico_selecionado,linea_1_programacion,linea_2_inteligecia_artificial,linea_3_analisis_de_datos,linea_4_blockchain,linea_5_arquitectura_en_la_nube,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Matriculado (SI o NO),Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,estado_formado,dia,mes,year
1.0,0,4,7,0,0,0,1,6922,64.375,66.6964,64.375,73.9286,71.5179,48.4821,93,86,99,86,0,18,SI,145,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,1,6,0,0,0,1,6331,72.7679,75.1786,75.1786,75.9821,74.1071,72.7679,86,86,89,80,77,16,SI,156,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,2,6,0,0,0,1,6922,67.8571,54.1071,59.2857,67.8571,48.2143,36.6071,92,90,96,20,0,9,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,4,0,1,0,1,6961,66.875,66.875,68.0357,76.4286,74.375,50,96,97,95,88,0,23,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,4,0,0,0,1,2139,8.125,8.125,8.125,32.5,16.25,16.25,91,0,0,0,0,8,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,2,5,0,1,0,1,1862,16.7857,8.57143,9.64286,33.5714,17.1429,16.7857,92,4,0,0,0,5,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,3,6,0,1,0,1,4002,80.0893,80.0893,80.1786,78.4821,78.8393,78.8393,84,91,92,88,89,25,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,2,0,0,0,1,6974,69.1964,69.1964,65.9821,75.625,74.0179,50,94,87,103,91,0,18,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,4,6,0,0,0,1,6036,84.6429,83.9286,82.0536,84.6429,81.9643,80.8036,98,90,101,89,85,28,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,3,6,0,0,0,1,6983,59.5536,59.5536,61.7857,71.0714,55.3571,40.625,94,89,102,38,0,18,SI,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,1,6,0,0,1,1,6904,83.125,85.7143,83.4821,83.125,81.7857,80.1786,89,93,107,90,85,37,SI,42,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,1,3,2,1,0,0,1,6953,45.7143,26.3393,45.7143,54.1071,35.1786,27.0536,92,91,28,0,0,10,SI,144,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,7026,74.5536,67.0536,64.9107,74.5536,72.8571,49.1964,94,87,98,89,0,21,SI,153,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,4,7,0,0,0,1,6910,59.6429,52.8571,59.6429,65.8929,41.3393,32.9464,86,94,103,0,0,21,SI,147,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,17,12,2023
0.0,0,1,2,0,0,0,1,6937,12.8571,12.8571,26.5179,42.3214,25.7143,21.1607,93,51,0,0,0,5,SI,144,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,18,12,2023
0.0,0,2,6,0,0,0,1,6033,83.125,83.3929,83.75,83.125,80.625,79.8214,91,97,101,85,86,31,SI,78,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,3,6,0,0,1,1,6146,82.5893,83.0357,82.5893,82.1429,79.7321,82.3214,91,91,97,84,96,31,SI,156,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
0.0,0,3,6,0,0,0,1,7024,76.9643,74.2857,72.3214,76.9643,77.3214,59.8214,88,92,102,94,28,20,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,0,0,1,6695,59.8214,42.5,51.6964,59.8214,37.5,29.9107,87,85,76,0,0,13,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,6,0,0,0,1,6955,65.8929,48.0357,56.6964,65.8929,43.5714,34.0179,95,91,84,8,0,12,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,4,0,0,0,1,6927,85.2679,85.2679,83.3929,83.8393,83.3929,81.0714,92,93,103,94,85,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,3,6,0,1,0,1,7051,83.8393,83.8393,81.9643,84.9107,82.6786,80.8929,99,90,100,91,84,31,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,0,5,0,0,0,1,6509,81.4286,86.4286,81.4286,85.4464,82.2321,83.2143,100,82,106,90,91,37,SI,84,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,2,5,0,0,0,1,5715,81.4286,84.8214,85.1786,85.3571,83.75,81.4286,95,99,101,91,85,31,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,4,7,0,0,0,1,4062,79.8214,83.3929,79.8214,82.3214,81.25,80.3571,94,84,100,92,86,28,SI,159,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,5,0,0,0,1,1714,63.5714,63.5714,65.7143,66.3393,65.1786,65.9821,78,76,67,70,75,22,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,1,3,6,0,0,0,1,6475,83.3036,83.0357,83.3036,83.3036,82.8571,81.7857,93,95,95,92,89,28,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,2,0,0,0,1,6735,81.6071,81.6071,79.9107,82.1429,81.4286,80.2679,95,87,94,92,86,22,SI,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,5,7,0,0,0,1,2510,61.5179,61.0714,62.9464,70.5357,61.5179,43.0357,89,91,97,58,0,21,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,2,5,0,0,0,1,6935,48.75,67.7679,67.5893,74.7321,72.4107,48.75,90,95,101,85,0,23,SI,72,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,3,6,0,0,0,1,5274,78.9286,80.2679,78.4821,80.0893,78.9286,77.7679,91,86,95,88,83,34,SI,135,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,6,0,1,0,1,7071,52.1429,31.9643,46.9643,52.1429,33.9286,26.0714,78,88,48,0,0,10,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,6727,83.8393,84.2857,83.8393,83.9286,81.875,81.25,93,95,101,88,88,25,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,5,0,0,0,1,5908,84.9107,84.9107,83.8393,82.5,82.9464,80.0893,87,96,103,94,84,34,SI,156,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,2,0,0,0,1,6692,46.25,46.25,53.8393,63.5714,39.375,31.7857,93,85,85,0,0,13,SI,60,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023
0.0,0,4,2,0,0,0,1,6826,77.0536,74.7321,73.8393,77.0536,72.2321,70,91,84,94,74,69,22,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,12,2023
1.0,0,1,4,0,0,1,1,3129,82.2321,81.9643,80.8929,82.2321,81.3393,78.9286,93,91,97,91,82,16,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,5,0,0,0,1,6708,70.8929,70.8929,67.1429,73.3036,73.8393,56.7857,86,82,98,92,25,23,SI,84,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,12,2023
0.0,0,1,5,0,0,0,1,1911,74.4643,75.7143,78.125,74.4643,76.4286,72.9464,76,96,87,87,77,19,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,4,0,0,0,1,5329,83.75,84.5536,81.7857,83.75,82.0536,81.25,95,88,102,91,87,37,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,2,3,0,0,0,1,1076,7.5,7.5,7.5,30,15,15,84,0,0,0,0,2,SI,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,2,1,0,0,1,6914,40.625,40.625,50.1786,58.9286,36.875,29.4643,88,83,71,0,0,7,SI,25,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,12,2023
1.0,0,3,6,0,0,0,1,6956,74.9107,67.7679,70.8036,74.9107,70.0893,59.2857,91,94,88,72,39,20,SI,129,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,1,2,5,0,0,0,1,7101,67.3214,63.3036,67.3214,73.9286,65.9821,45.5357,92,101,97,64,0,21,SI,153,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,6159,81.6071,79.8214,79.6429,79.375,79.5536,81.6071,89,87,87,89,96,28,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023
0.0,0,3,7,0,0,0,1,6417,83.9286,85,83.9286,82.7679,82.3214,82.9464,89,93,100,91,94,19,SI,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,12,2023
1.0,0,3,3,0,0,0,1,6779,81.1607,81.1607,79.4643,80,79.6429,77.0536,88,89,98,90,80,28,SI,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023
1.0,0,3,5,0,0,0,1,5056,64.4643,64.4643,63.5714,70.0893,65.9821,65.3571,92,68,72,70,67,25,SI,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16,12,2023
0.0,1,1,5,0,0,0,1,1513,65.2679,64.9107,62.6786,66.9643,65.2679,66.0714,83,64,72,73,73,22,SI,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,12,2023
0.0,0,2,2,0,0,0,1,2785,46.6964,25.625,46.6964,56.9643,36.875,28.4821,101,94,23,0,0,10,SI,159,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18,12,2023
1.0,0,2,2,1,0,0,1,7100,84.1071,86.7857,85.4464,85,84.1071,82.7679,92,96,105,93,89,37,SI,137,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,3,6,0,0,0,1,7145,77.9464,77.9464,78.0357,79.7321,75.2679,72.0536,91,92,99,77,70,26,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,3,6,0,0,0,1,5784,85,85.1786,82.0536,85,83.2143,81.5179,98,88,103,93,85,37,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023
0.0,0,2,6,0,0,0,1,4050,78.0357,78.0357,79.4643,80.7143,79.8214,78.3929,94,92,86,88,84,28,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023
1.0,0,2,2,0,0,0,1,6931,62.1429,62.1429,60,69.2857,65.5357,44.8214,88,80,94,76,0,17,SI,159,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023
1.0,0,2,2,0,0,0,1,1658,16.7857,8.39286,11.0714,31.7857,16.7857,15.8929,84,10,0,0,0,5,SI,133,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,18,12,2023
0.0,0,3,4,0,0,0,1,7051,78.4821,74.1964,74.6429,78.4821,76.3393,66.875,93,92,93,85,52,20,SI,159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023
1.0,1,2,4,0,0,0,1,5136,82.9464,82.9464,80.1786,79.6429,80.7143,77.4107,84,89,102,94,80,34,SI,159,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023
