Genero,Campesino,Estrato,NIvel_educacion,Discapacidad,Tipo_formacion,Victima_del_conflicto,tiempo_segundos,Puntaje_eje_tematico_selecionado,area_1_alfabetizacion_datos,area_2_comunicacion_y_colaboracion,area_3_contenidos_digitales,area_4_seguridad,area_5_solucion_de_problemas,area_6_igles,Asistencia horas,Total_horas posibles,etnica_Indígena,"etnica_Negro, Mulato, Afrodescendiente, Afrocolombiano",etnica_Ningún grupo étnico,"etnica_Raizal del Archipiélago de San Andrés, Providencia y Santa Catalina",etnica_Rrom o gitano,linea_1_Explorador - Básico,linea_1_Innovador - Avanzado,linea_1_Integrador - Intermedio,linea_2_Explorador - Básico,linea_2_Innovador - Avanzado,linea_2_Integrador - Intermedio,linea_3_Explorador - Básico,linea_3_Innovador - Avanzado,linea_3_Integrador - Intermedio,linea_4_Explorador - Básico,linea_4_Innovador - Avanzado,linea_4_Integrador - Intermedio,linea_5_Explorador - Básico,linea_5_Innovador - Avanzado,linea_5_Integrador - Intermedio,eje_final_Análisis de Datos,eje_final_Arquitectura en la nube,eje_final_Blockchain,eje_final_Inteligencia artificial,eje_final_Programación,area_1_Explorador,area_1_Innovador,area_1_Integrador,area_2_Explorador,area_2_Innovador,area_2_Integrador,area_3_Explorador,area_3_Innovador,area_3_Integrador,area_4_Explorador,area_4_Innovador,area_4_Integrador,area_5_Explorador,area_5_Innovador,area_5_Integrador,eje_tematico_Blockchain,eje_tematico_Ciber seguridad y Blockchain,eje_tematico_Computación y arquitectura en la nube,eje_tematico_Datos,eje_tematico_Inteligencia artificial,eje_tematico_Programación,Programa_de_Formación_Análisis de datos,Programa_de_Formación_Arquitectura en la nube,Programa_de_Formación_Blockchain,Programa_de_Formación_Inteligencia artificial,Programa_de_Formación_Programación,Nivel_Avanzado,Nivel_Básico,Nivel_Intermedio,Cohorte_1,Cohorte_2,Cohorte_3,Cohorte_4,Cohorte_5,Cohorte_6,Cohorte_7,Cohorte_8,Cohorte_2_3,Cohorte_3_5,Cohorte_4_5,Cohorte_5_7,Cohorte_6_7,Cohorte_6_8,Tipo_de_formacion_Híbrida,Tipo_de_formacion_Virtual,exito_academico,dia,mes,year,promedio_lineas,promedio_areas,ratio_asistencia,linea_pca
0.0,0,-1.587036991252658,-1.6474668572664706,0,1,1,-2.35885186908879,-0.041605056944769674,-1.250052678722094,-0.4639035596173618,-0.07087788352985806,0.04185931647346774,0.5293572381630772,-0.5481960479457328,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,15.875004999999998,17.666666666666668,0.0,-4.4833883003495885
1.0,0,0.751456713452818,1.3575068766536242,0,1,0,-0.3512210133360671,-0.6641509169704816,0.5330390864542219,0.3054812582095706,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.4357799471974382,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,12,2023,8.464285,9.333333333333334,0.0,-72.86889680829555
0.0,1,-0.41779013889992006,0.15551738308558638,0,0,0,0.8711000575151389,-1.1993875569544805,0.041151702957307204,0.37875600276451654,-0.5367776127236407,-1.7607167874751073,-1.2618699022040978,-1.1399186474468699,0.8797040352155199,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023,11.00893,12.19047619047619,157.0,-49.647822712317904
1.0,0,-1.587036991252658,-1.6474668572664706,0,0,0,0.741055176575093,-0.04540166453618207,-0.08182014291692148,0.3054812582095706,0.3367843795147017,-1.2964168819125954,-1.2618699022040978,-0.05509388169478546,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023,12.928569999999999,14.761904761904763,159.0,-32.16786268868567
0.0,0,0.751456713452818,-0.4454773636984326,0,0,0,0.1835759582817183,0.7593473477152632,0.22560947176865023,0.3054812582095706,0.569734244111593,0.7792768135433393,0.8320998534364026,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.607139999999998,23.285714285714285,159.0,37.56167112803465
1.0,1,-0.41779013889992006,0.7565121298696054,0,1,0,0.6946825833716659,-1.1955909493630676,-0.02033421997980714,-1.5996621002190239,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.6330208136978173,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,12,2023,5.741070000000001,6.333333333333333,159.0,-96.65882439041727
0.0,0,-1.587036991252658,0.15551738308558638,0,0,0,0.6800651355140638,-0.4857401208159018,-0.26627791172826454,0.5253054918744084,0.5988529771862044,-1.4602874368170113,-1.2618699022040978,-0.3509551814453539,-0.03759659497863018,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,12,2023,13.196430000000001,14.904761904761905,90.0,-29.74722398404029
0.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.3690663310954271,0.8352709965029975,0.4100672405799933,0.1955691413771517,0.569734244111593,0.7792768135433393,1.0843853661641738,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,18,12,2023,21.053575,23.761904761904763,159.0,41.591624946858644
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.49759906225710027,0.6834279504477878,0.28709539470576456,0.2688438859320976,0.3950218456639245,0.5334709811867154,1.1096139174369508,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.42857,23.38095238095238,159.0,35.949910795903776
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.8640433585494,0.8846183921508437,0.8404687011397937,0.5253054918744084,0.6279717102608158,0.8885238501462833,0.5798143407086315,0.1421469848055935,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023,21.142865,23.61904761904762,159.0,42.060561392005354
1.0,1,-0.41779013889992006,0.7565121298696054,0,1,0,0.8106140663802338,-1.2259595585741097,-0.08182014291692148,0.15893176909967874,-0.27470901505213796,-1.7607167874751073,-1.2618699022040978,-1.1399186474468699,-0.16081608261665034,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,12,2023,11.053569999999999,12.238095238095237,81.0,-49.11888239134741
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.8343044129080717,-0.876726929927516,0.5330390864542219,0.5253054918744084,0.48237804488775876,-0.12201123843094817,-1.2618699022040978,-0.05509388169478546,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,15.785715,17.80952380952381,159.0,-6.569766930516067
1.0,0,-1.587036991252658,0.15551738308558638,0,0,0,0.7697860223641729,0.5012205467017956,0.4100672405799933,0.1955691413771517,0.4532593118131473,0.4788474628852435,0.4536715843447459,-0.25233474819516444,0.044549730113383264,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,19.267855,21.428571428571427,96.0,25.3387490979747
0.0,0,-0.41779013889992006,0.15551738308558638,0,1,0,0.9008390031564671,0.277258962490782,0.3485813176428789,0.23220651365462466,0.36590311258931313,0.5061592220359795,0.47890013561752304,0.9311104508071094,-1.2697914713588319,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,12,2023,19.223215000000003,21.952380952380953,0.0,24.95199347764867
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.6034495467431841,0.7555549916441096,0.5330390864542219,0.5985802364293544,0.5406155110369816,0.5334709811867154,0.8825569559819568,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,16,12,2023,20.830360000000002,23.523809523809526,159.0,39.35033971694759
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.6987149827806596,-1.4385355715311443,-0.02033421997980714,0.15893176909967874,0.48237804488775876,-1.7607167874751073,-1.2618699022040978,-1.1399186474468699,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,12,2023,12.258929999999998,13.523809523809524,159.0,-38.23040945784051
0.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.7314782279787331,-1.5524167931924866,0.10263762589442155,0.3421186304870436,-1.2938646726635374,-1.7607167874751073,-1.2618699022040978,-0.8440573476963014,0.9070861435795244,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,9.848215,11.095238095238095,159.0,-60.17099812099913
1.0,0,-1.587036991252658,0.7565121298696054,0,1,0,0.7067797815986469,0.7707371704895011,0.5945250093913363,0.4520307473194625,0.4532593118131473,0.5607827403374515,0.9330140585275111,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,18,12,2023,20.696424999999998,23.666666666666668,159.0,38.167903620853934
1.0,0,0.751456713452818,0.7565121298696054,0,1,0,0.3509205337549556,0.5809365515606836,0.4100672405799933,0.5985802364293544,0.3367843795147017,0.4515357037345075,0.8068713021636255,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,12,2023,20.16071,22.80952380952381,159.0,33.32581389410234
1.0,0,-0.41779013889992006,1.3575068766536242,0,1,0,0.8902539547078588,-0.26177428508462924,0.041151702957307204,0.12229439682220576,-0.21647154890291512,-1.7607167874751073,-1.2618699022040978,-1.4357799471974382,0.7427934933954975,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17,12,2023,11.1875,12.238095238095237,147.0,-47.945148237886514
0.0,1,-0.41779013889992006,-1.6474668572664706,0,0,1,-2.287276779579152,-1.4916795747704028,-0.20479198879115018,-2.808695385375632,-2.3712577964241595,-1.7607167874751073,-1.2618699022040978,-1.9288821134483856,0.8797040352155199,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,4.1339295,4.476190476190476,157.0,-110.72959414849247
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.6871218344798027,-0.6793330958158731,-0.14330606585403582,0.37875600276451654,0.42414057873853594,0.7519650543926033,-1.1609556971129893,-0.15371431494497495,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,16.633935,18.666666666666668,159.0,1.494868241858569
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.9310819987239197,0.8086989948833682,0.3485813176428789,0.4520307473194625,0.569734244111593,0.7246532952418674,1.185299571255282,0.6352491510565409,0.8660129810335176,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,21.410715,24.142857142857142,156.0,44.77360345590779
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.2823697438020632,0.6264873396171168,0.22560947176865023,0.41539337504198953,0.569734244111593,0.6427180177896594,0.8320998534364026,1.5228330503082463,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.517855,23.61904761904762,159.0,36.70979800088671
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.40838222533311536,0.8049023872919558,0.6560109323284506,0.3421186304870436,0.569734244111593,0.6427180177896594,0.9330140585275111,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,20.919645,23.904761904761905,159.0,40.2042428485901
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,-0.8290603433018169,0.5201993331385996,0.10263762589442155,0.3421186304870436,0.42414057873853594,0.4515357037345075,0.68072854579974,0.043526551555404025,-1.105498821174805,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,12,2023,19.535715000000003,21.857142857142858,12.0,27.86667805655881
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.3065641402560252,0.7859193493348926,0.22560947176865023,0.41539337504198953,0.6570904433354272,0.5607827403374515,0.9330140585275111,1.5228330503082463,0.8660129810335176,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.696425,23.80952380952381,156.0,38.33375855117703
1.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.41846322385559953,0.7821269932637389,0.4100672405799933,0.4886681195969355,0.4532593118131473,0.6154062586389234,1.160071019982505,0.9311104508071094,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18,12,2023,21.098214999999996,23.952380952380953,0.0,41.89808472262135
1.0,0,0.751456713452818,0.7565121298696054,0,1,0,0.8887418049294862,0.2886445337447611,0.28709539470576456,0.2688438859320976,0.48237804488775876,0.23304163052861962,-1.2618699022040978,-0.3509551814453539,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,15.875,17.761904761904763,159.0,-5.555807623413386
0.0,0,0.751456713452818,0.7565121298696054,0,0,0,0.653854539355605,0.732775346095634,0.041151702957307204,0.41539337504198953,0.6570904433354272,0.7246532952418674,1.134842468709728,1.2269717505576778,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.1875,24.19047619047619,159.0,42.88720403627099
1.0,0,0.751456713452818,0.15551738308558638,0,0,0,-0.44799859915191514,0.7365719536870464,0.28709539470576456,0.5619428641518814,0.5406155110369816,0.7519650543926033,0.7311856483452942,1.5228330503082463,-1.2697914713588319,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023,20.69642,23.80952380952381,0.0,38.24626904889064
1.0,0,0.751456713452818,-1.6474668572664706,0,1,0,0.7501280752453288,-1.1082817293213545,0.1641235488315359,0.41539337504198953,0.6570904433354272,-0.8321169763500837,-1.2618699022040978,-0.05509388169478546,-1.2697914713588319,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,18,12,2023,14.491075,16.428571428571427,0.0,-18.136499719137163
0.0,0,-0.41779013889992006,-1.6474668572664706,0,0,0,0.7208931795301247,0.7783303856723265,0.5330390864542219,0.5253054918744084,0.5114967779623701,0.7519650543926033,0.8825569559819568,0.9311104508071094,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,12,2023,21.053575000000002,23.904761904761905,159.0,41.40663555558473
1.0,1,-1.587036991252658,0.7565121298696054,0,0,1,-0.7514366546786887,0.732775346095634,0.22560947176865023,0.12229439682220576,0.569734244111593,0.8065885726940754,0.7816427508908483,1.2269717505576778,0.4963545181194572,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,20.339285,23.285714285714285,129.0,35.193430392585356
0.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.6644395878042133,0.7289829900244803,0.22560947176865023,0.5253054918744084,0.42414057873853594,0.7246532952418674,0.9582426098002882,0.043526551555404025,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.78572,23.19047619047619,159.0,39.116289591865495
1.0,0,-0.41779013889992006,0.15551738308558638,0,1,0,0.6669598374348343,-1.036158939645292,0.47155316351710763,0.7451297255392463,0.5406155110369816,-0.7774934580486118,-1.2618699022040978,-0.3509551814453539,-0.37987294952868617,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2023,15.026785,16.857142857142858,65.0,-13.521491828381102
1.0,0,-0.41779013889992006,0.15551738308558638,0,1,0,0.7980128182271287,0.34558514457543216,0.28709539470576456,0.3054812582095706,0.36590311258931313,0.6973415360911314,-1.1609556971129893,-0.4495756146955434,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,12,2023,16.678575000000002,18.571428571428573,159.0,1.7417183758091426
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.7501280752453288,0.789715956926305,0.5330390864542219,0.3421186304870436,0.7153279094846501,0.6700297769403953,0.7564141996180712,1.5228330503082463,0.8660129810335176,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,20.78572,23.904761904761905,156.0,39.02476085959415
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,1,0.6246196436404009,0.8200845661373473,0.47155316351710763,0.6718549809843003,0.6279717102608158,0.7519650543926033,0.68072854579974,0.7338695843067304,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,21.00893,23.761904761904763,159.0,40.956819584322545
1.0,0,-0.41779013889992006,-0.4454773636984326,0,0,0,0.3952769272538859,0.8428599601655636,0.22560947176865023,0.5985802364293544,0.569734244111593,0.6700297769403953,1.1096139174369508,0.9311104508071094,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,2023,21.27679,24.142857142857142,159.0,43.55216563219011
0.0,0,-1.587036991252658,-0.4454773636984326,0,0,0,-1.0412653622001087,0.8049023872919558,0.28709539470576456,0.2688438859320976,0.6570904433354272,0.7792768135433393,0.8320998534364026,0.6352491510565409,0.9070861435795244,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,12,2023,20.74107,23.428571428571427,159.0,38.761014171540836
1.0,0,-0.41779013889992006,0.15551738308558638,0,0,0,0.5434676055344032,0.4594663662367748,-0.02033421997980714,0.23220651365462466,0.4532593118131473,0.3969121854330355,0.6554999945269628,0.1421469848055935,0.824939818487511,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17,12,2023,19.22322,21.571428571428573,153.0,25.119693701422648
1.0,0,0.751456713452818,0.15551738308558638,0,1,0,0.72391747908687,-0.6148035213226356,-0.08182014291692148,0.41539337504198953,0.5114967779623701,-1.7607167874751073,-1.2618699022040978,-1.0412982141966802,-1.2697914713588319,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,12,2023,12.571425,13.904761904761905,0.0,-35.461091489658756
1.0,0,-0.41779013889992006,0.7565121298696054,0,0,0,0.8055735671189918,0.653059341236746,0.5330390864542219,0.37875600276451654,0.6279717102608158,0.7519650543926033,-0.12658509492912767,0.1421469848055935,0.9070861435795244,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,12,2023,19.267850000000003,21.61904761904762,159.0,25.175870640678056
